t [ps];I [nA]
29.756239644444452;(-1.779085268898127e-08+4.198898129935635e-09j)
29.78587733333333;(-1.8319535502525916e-08+4.295710561658151e-09j)
29.815515022222225;(-1.884286574641264e-08+4.369198621540733e-09j)
29.84515271111112;(-1.935365439266859e-08+4.440712396604743e-09j)
29.8747904;(-1.9862247212127972e-08+4.528722296677699e-09j)
29.904428088888892;(-2.0350960523878183e-08+4.625248818251184e-09j)
29.934065777777786;(-2.081304058356102e-08+4.734337328898944e-09j)
29.963703466666665;(-2.12845359623385e-08+4.8384659894361315e-09j)
29.99334115555556;(-2.1770256706915514e-08+4.95845870165387e-09j)
30.022978844444452;(-2.2252529025001153e-08+5.079975551432986e-09j)
30.05261653333333;(-2.272744623540545e-08+5.202005442560084e-09j)
30.082254222222225;(-2.317165454610343e-08+5.3192854785926215e-09j)
30.11189191111112;(-2.356828366138198e-08+5.404673726935986e-09j)
30.1415296;(-2.3962912818277554e-08+5.466449850690071e-09j)
30.171167288888892;(-2.4348472757837836e-08+5.5022854786755785e-09j)
30.200804977777786;(-2.4699311228403677e-08+5.5253123934045e-09j)
30.230442666666665;(-2.501967702062371e-08+5.562911819832486e-09j)
30.26008035555556;(-2.5299695086624445e-08+5.617011732090164e-09j)
30.289718044444452;(-2.5541498297691655e-08+5.667100303459932e-09j)
30.31935573333333;(-2.576158615693487e-08+5.70531092041273e-09j)
30.348993422222225;(-2.5956321678430368e-08+5.723562490742721e-09j)
30.37863111111112;(-2.6139869176487218e-08+5.734585048672996e-09j)
30.4082688;(-2.6319753155175805e-08+5.762365196597058e-09j)
30.437906488888892;(-2.6451017913406606e-08+5.827279698629347e-09j)
30.467544177777786;(-2.6511787547448082e-08+5.896300742565875e-09j)
30.497181866666665;(-2.6511825996374683e-08+5.9530896228846895e-09j)
30.52681955555556;(-2.6474026156452327e-08+6.001764244191977e-09j)
30.556457244444452;(-2.642848684242272e-08+6.017555636000067e-09j)
30.58609493333333;(-2.6383087074657037e-08+5.987342948558846e-09j)
30.615732622222225;(-2.631131300158839e-08+5.925088915702804e-09j)
30.64537031111112;(-2.6196956926577287e-08+5.869796349680595e-09j)
30.675008;(-2.6025868846177125e-08+5.844151591262735e-09j)
30.704645688888892;(-2.5839128183192674e-08+5.843858433552461e-09j)
30.734283377777786;(-2.56485592109517e-08+5.823684969672882e-09j)
30.763921066666665;(-2.544675756292442e-08+5.760198298625454e-09j)
30.79355875555556;(-2.5222759890070707e-08+5.650423972140082e-09j)
30.823196444444452;(-2.4952615336443195e-08+5.518088171765607e-09j)
30.85283413333333;(-2.461682010053714e-08+5.405203658786865e-09j)
30.882471822222225;(-2.4231263109137368e-08+5.321534126598245e-09j)
30.91210951111112;(-2.383665852024601e-08+5.268641363227582e-09j)
30.9417472;(-2.3448457643072833e-08+5.200468775316558e-09j)
30.971384888888892;(-2.304087328619555e-08+5.119158324312501e-09j)
31.001022577777785;(-2.2584195669219183e-08+5.028488077903318e-09j)
31.03066026666667;(-2.2061545897629153e-08+4.904628914602515e-09j)
31.06029795555556;(-2.1498772705698297e-08+4.783681858261115e-09j)
31.089935644444452;(-2.0927138510267848e-08+4.681145941437069e-09j)
31.119573333333335;(-2.0352426742369628e-08+4.582840634938538e-09j)
31.149211022222225;(-1.9780928776522544e-08+4.472492706974799e-09j)
31.17884871111112;(-1.9192750609894945e-08+4.372834010544172e-09j)
31.2084864;(-1.8590053858337535e-08+4.305572404229374e-09j)
31.238124088888892;(-1.7973777756651376e-08+4.2245721856985194e-09j)
31.267761777777785;(-1.734935392204795e-08+4.121674750692476e-09j)
31.29739946666667;(-1.671470064611027e-08+4.019516444093188e-09j)
31.32703715555556;(-1.6095093000212777e-08+3.9076040256211515e-09j)
31.356674844444452;(-1.549370836434038e-08+3.767522977658433e-09j)
31.386312533333335;(-1.4872162118650439e-08+3.611669209570825e-09j)
31.415950222222225;(-1.420879609334876e-08+3.4630160778380657e-09j)
31.44558791111112;(-1.351248468149722e-08+3.313756607761325e-09j)
31.4752256;(-1.2774149145658901e-08+3.163903513282783e-09j)
31.50486328888889;(-1.2010961046698574e-08+3.02943729842296e-09j)
31.534500977777785;(-1.1239614527739147e-08+2.898051235671358e-09j)
31.56413866666667;(-1.0450056115776535e-08+2.7470711454195453e-09j)
31.59377635555556;(-9.666725324361908e-09+2.5795078980038606e-09j)
31.623414044444452;(-8.92327608128663e-09+2.392332074244785e-09j)
31.653051733333335;(-8.186032470395565e-09+2.2214040543920704e-09j)
31.682689422222225;(-7.442780078454045e-09+2.0528319218833704e-09j)
31.71232711111112;(-6.70657354444083e-09+1.887068956396419e-09j)
31.7419648;(-5.934490538135104e-09+1.705645730823865e-09j)
31.77160248888889;(-5.114218312865331e-09+1.4984810717368725e-09j)
31.801240177777785;(-4.300806641352085e-09+1.2771291272568798e-09j)
31.83087786666667;(-3.49306311551088e-09+1.0636486484867772e-09j)
31.86051555555556;(-2.6996415077257623e-09+8.913212351140784e-10j)
31.890153244444452;(-1.9027555656665406e-09+7.554418072319019e-10j)
31.919790933333335;(-1.0827950469502232e-09+6.087801579206655e-10j)
31.949428622222225;(-2.6996680411703126e-10+4.604868246096088e-10j)
31.97906631111112;(5.256760583490129e-10+3.213417561874025e-10j)
32.008704;(1.3394420004830124e-09+1.8569511014514608e-10j)
32.03834168888889;(2.136964008171314e-09+5.276206158824881e-11j)
32.06797937777779;(2.89851931757163e-09-7.717805127538522e-11j)
32.097617066666665;(3.6578431765692713e-09-2.0548052239817753e-10j)
32.12725475555556;(4.414646358334637e-09-3.4114719136386765e-10j)
32.15689244444445;(5.157207468057609e-09-4.867589270150529e-10j)
32.186530133333335;(5.904554302161291e-09-6.565454559720113e-10j)
32.216167822222225;(6.655448448973308e-09-8.448614808066224e-10j)
32.24580551111112;(7.376166207570328e-09-1.0402653134367323e-09j)
32.2754432;(8.096615315041276e-09-1.234055028190035e-09j)
32.305080888888895;(8.803331768037191e-09-1.397453998891581e-09j)
32.334718577777785;(9.498033975612764e-09-1.5446845817603851e-09j)
32.36435626666667;(1.0226233182852789e-08-1.6957435967257328e-09j)
32.39399395555556;(1.0947009413299837e-08-1.850461954498627e-09j)
32.423631644444455;(1.1630517639695736e-08-2.001344202673661e-09j)
32.45326933333333;(1.2295463019148264e-08-2.14976811492711e-09j)
32.48290702222223;(1.294766036831461e-08-2.3141568076783855e-09j)
32.51254471111112;(1.3584437179696466e-08-2.47759127914602e-09j)
32.5421824;(1.4208229186651539e-08-2.6392067970017187e-09j)
32.57182008888889;(1.4813426653937803e-08-2.791424193365719e-09j)
32.60145777777779;(1.5393393087997155e-08-2.9194419827396906e-09j)
32.631095466666665;(1.5957731507476437e-08-3.034731273390832e-09j)
32.66073315555556;(1.6512085428623463e-08-3.1435316013491716e-09j)
32.69037084444445;(1.7048823476549513e-08-3.2654528404776364e-09j)
32.720008533333335;(1.756015132907793e-08-3.3799246922085942e-09j)
32.749646222222225;(1.803764044100329e-08-3.469625300911492e-09j)
32.77928391111112;(1.846788835182718e-08-3.531366169579531e-09j)
32.8089216;(1.888779405417747e-08-3.582693336881707e-09j)
32.838559288888895;(1.929025782477661e-08-3.627083482514243e-09j)
32.868196977777785;(1.9671207394086252e-08-3.6661303329104487e-09j)
32.89783466666667;(2.0043027615870286e-08-3.6991028671049604e-09j)
32.92747235555556;(2.038295850676557e-08-3.742787296816471e-09j)
32.957110044444455;(2.0670534305062394e-08-3.796924245340502e-09j)
32.98674773333333;(2.0913578753122466e-08-3.874976426205794e-09j)
33.01638542222223;(2.1133914994888274e-08-3.9313050863856835e-09j)
33.04602311111112;(2.1331784902361298e-08-3.9926743639899975e-09j)
33.0756608;(2.151551309808913e-08-4.054723683950933e-09j)
33.10529848888889;(2.1669764540941954e-08-4.10753979514845e-09j)
33.13493617777779;(2.1812154428520622e-08-4.138418705443924e-09j)
33.164573866666665;(2.19467422550013e-08-4.148116925107087e-09j)
33.19421155555556;(2.206204874325539e-08-4.1483742749512194e-09j)
33.22384924444445;(2.212032042546849e-08-4.1386966309915855e-09j)
33.253486933333335;(2.2119764635793177e-08-4.128969052563387e-09j)
33.283124622222225;(2.2077998353010613e-08-4.131598995994401e-09j)
33.31276231111112;(2.19942501417885e-08-4.124436317206062e-09j)
33.3424;(2.1882649552709938e-08-4.090101364337907e-09j)
33.372037688888895;(2.1740776268839867e-08-4.022129742701347e-09j)
33.401675377777785;(2.154176364207088e-08-3.9471215375580716e-09j)
33.43131306666667;(2.1294809994600412e-08-3.871763054094727e-09j)
33.46095075555556;(2.1019683848178596e-08-3.803839770006456e-09j)
33.490588444444455;(2.0703163439978016e-08-3.7308073237620074e-09j)
33.52022613333333;(2.0345797005012682e-08-3.6501921472771845e-09j)
33.54986382222223;(1.995762904896515e-08-3.55479839495796e-09j)
33.57950151111112;(1.9522926467617322e-08-3.436019035048301e-09j)
33.6091392;(1.9022765018683848e-08-3.3151670568832058e-09j)
33.63877688888889;(1.8474670042290184e-08-3.1701287998703664e-09j)
33.66841457777779;(1.7874537084812437e-08-3.0089244889851862e-09j)
33.698052266666664;(1.723822884669094e-08-2.8615956955195402e-09j)
33.72768995555556;(1.658434539539544e-08-2.7357621859801542e-09j)
33.75732764444445;(1.5891917939329966e-08-2.6045366137160748e-09j)
33.786965333333335;(1.5150972114464e-08-2.4702438489659973e-09j)
33.816603022222225;(1.4378880939296874e-08-2.3343042908935093e-09j)
33.84624071111112;(1.3583874572399986e-08-2.224324145952841e-09j)
33.8758784;(1.2745913568356736e-08-2.0925885419212955e-09j)
33.905516088888895;(1.1824231992096114e-08-1.93047908434089e-09j)
33.935153777777785;(1.082907721959546e-08-1.7415140342549768e-09j)
33.96479146666667;(9.7845153307419e-09-1.5031381826155275e-09j)
33.99442915555556;(8.700585733357112e-09-1.2513636170983121e-09j)
34.024066844444455;(7.592897708917954e-09-1.002161321622219e-09j)
34.05370453333333;(6.4479957300369145e-09-7.2470471574075e-10j)
34.08334222222223;(5.274793867102684e-09-4.45523927323598e-10j)
34.11297991111112;(4.086665406108669e-09-1.5563026066927784e-10j)
34.1426176;(2.7914800241552935e-09+1.3985975166476847e-10j)
34.17225528888889;(1.4433321671193003e-09+3.972514842452809e-10j)
34.20189297777779;(6.859693876379676e-11+6.742317779450666e-10j)
34.231530666666664;(-1.352660630889896e-09+9.859247575777852e-10j)
34.26116835555556;(-2.7837055406420353e-09+1.2954153998928216e-09j)
34.29080604444445;(-4.200114000464146e-09+1.5866910782041449e-09j)
34.320443733333335;(-5.681077041056825e-09+1.906689087401106e-09j)
34.350081422222225;(-7.2464279822813164e-09+2.2374324660208078e-09j)
34.37971911111112;(-8.849663338782666e-09+2.548668050835087e-09j)
34.4093568;(-1.0530464613925916e-08+2.8649549401556222e-09j)
34.438994488888895;(-1.2251140005587241e-08+3.1782927476704152e-09j)
34.468632177777785;(-1.3972581243359904e-08+3.472386621745035e-09j)
34.49826986666667;(-1.5734287658857702e-08+3.805137759089051e-09j)
34.52790755555556;(-1.7483136655030565e-08+4.201012206698181e-09j)
34.557545244444455;(-1.9209034835867552e-08+4.607569928099403e-09j)
34.58718293333333;(-2.098251423898432e-08+5.02994029263236e-09j)
34.61682062222223;(-2.2784482945466764e-08+5.467535019436167e-09j)
34.64645831111112;(-2.4606292526471753e-08+5.877542825669051e-09j)
34.676096;(-2.6510890016834167e-08+6.261593491310503e-09j)
34.70573368888889;(-2.8449077681017014e-08+6.618551851725853e-09j)
34.73537137777779;(-3.041851682927922e-08+6.995231809003289e-09j)
34.765009066666664;(-3.2466450812422644e-08+7.355188264392787e-09j)
34.79464675555556;(-3.4533739899225294e-08+7.683735754795913e-09j)
34.82428444444445;(-3.654292645452385e-08+8.03289960877457e-09j)
34.853922133333334;(-3.854616890404304e-08+8.400044047996746e-09j)
34.883559822222225;(-4.052632645834338e-08+8.754321977732426e-09j)
34.91319751111112;(-4.2544996754628317e-08+9.150435717702592e-09j)
34.9428352;(-4.46569453752297e-08+9.588862071449016e-09j)
34.972472888888895;(-4.68061338080974e-08+1.0066306469606707e-08j)
35.002110577777785;(-4.893306835848874e-08+1.0559470705260215e-08j)
35.03174826666667;(-5.1080279558377365e-08+1.1065810024533142e-08j)
35.06138595555556;(-5.320889720131735e-08+1.1578001073889587e-08j)
35.091023644444455;(-5.526326769446457e-08+1.2080297912329261e-08j)
35.12066133333333;(-5.730640962696619e-08+1.259816306509877e-08j)
35.15029902222223;(-5.934110329843901e-08+1.3091861347743865e-08j)
35.17993671111112;(-6.132643204910615e-08+1.35319228250107e-08j)
35.2095744;(-6.331312659654752e-08+1.3945634749238807e-08j)
35.23921208888889;(-6.529361065962384e-08+1.4352099296484048e-08j)
35.26884977777779;(-6.723880475008824e-08+1.4746679317371198e-08j)
35.298487466666664;(-6.921143307097736e-08+1.5132514418578663e-08j)
35.32812515555556;(-7.11617187574749e-08+1.550610826600686e-08j)
35.35776284444445;(-7.308502981948654e-08+1.586063175294465e-08j)
35.387400533333334;(-7.500341088151273e-08+1.6181636620374278e-08j)
35.417038222222224;(-7.68325455358139e-08+1.6491193903400744e-08j)
35.44667591111112;(-7.85376975725931e-08+1.6802746231209343e-08j)
35.4763136;(-8.021440108889362e-08+1.7087187766368666e-08j)
35.505951288888895;(-8.183590693308821e-08+1.7374535573586392e-08j)
35.535588977777785;(-8.336180233516641e-08+1.766030574641357e-08j)
35.56522666666667;(-8.482334283292829e-08+1.7939766180138678e-08j)
35.59486435555556;(-8.618508963307637e-08+1.8232709350315964e-08j)
35.624502044444455;(-8.744076990993497e-08+1.8532024723746026e-08j)
35.65413973333333;(-8.861621022515307e-08+1.8802260793189232e-08j)
35.68377742222223;(-8.969178166466451e-08+1.9039699866828035e-08j)
35.71341511111112;(-9.067883569055594e-08+1.9242002579301243e-08j)
35.7430528;(-9.16170261057677e-08+1.942204925959773e-08j)
35.77269048888889;(-9.249029980782677e-08+1.9589477505830266e-08j)
35.80232817777779;(-9.326018741727602e-08+1.9758205092385622e-08j)
35.831965866666664;(-9.394327792618028e-08+1.9925914089486303e-08j)
35.86160355555556;(-9.450751002762132e-08+2.0058741925565158e-08j)
35.89124124444445;(-9.493451889276974e-08+2.0140617133566063e-08j)
35.920878933333334;(-9.523917111233504e-08+2.0178991434846934e-08j)
35.950516622222224;(-9.540824320372947e-08+2.0209450846470468e-08j)
35.98015431111112;(-9.54520483851817e-08+2.0216017259796552e-08j)
36.009792;(-9.538719604020005e-08+2.0177086677480285e-08j)
36.039429688888895;(-9.521982737137774e-08+2.008348516106841e-08j)
36.069067377777785;(-9.495810036877377e-08+1.9954412483013537e-08j)
36.09870506666667;(-9.456584030452448e-08+1.9785537365592877e-08j)
36.12834275555556;(-9.401903852645258e-08+1.9598225189410417e-08j)
36.157980444444455;(-9.3341491603439e-08+1.938753041521804e-08j)
36.18761813333333;(-9.255077094061707e-08+1.915565802139388e-08j)
36.21725582222223;(-9.160882370904105e-08+1.8922584682103767e-08j)
36.24689351111112;(-9.05208712852264e-08+1.869726021418252e-08j)
36.2765312;(-8.930327338033861e-08+1.8453988450663463e-08j)
36.30616888888889;(-8.792613988483182e-08+1.824351896506972e-08j)
36.33580657777779;(-8.643060549952027e-08+1.801445850216778e-08j)
36.365444266666664;(-8.476113934874091e-08+1.7744684311203782e-08j)
36.39508195555556;(-8.292674259645734e-08+1.7431449750726694e-08j)
36.42471964444445;(-8.10242476973155e-08+1.7101280280685413e-08j)
36.454357333333334;(-7.902893463257613e-08+1.674838786354734e-08j)
36.483995022222224;(-7.695490236565706e-08+1.6309360637837868e-08j)
36.51363271111112;(-7.477370323595981e-08+1.5791770953815605e-08j)
36.5432704;(-7.246567417989228e-08+1.5259130419052242e-08j)
36.572908088888894;(-7.003785577326188e-08+1.470050743865311e-08j)
36.602545777777785;(-6.753075156485465e-08+1.4127333689238642e-08j)
36.63218346666667;(-6.48871437784182e-08+1.3501406968397486e-08j)
36.66182115555556;(-6.215400619232813e-08+1.281332215275674e-08j)
36.691458844444455;(-5.9338811165065925e-08+1.210855363539488e-08j)
36.72109653333333;(-5.6342546445811775e-08+1.1371638375880126e-08j)
36.75073422222223;(-5.316781845413269e-08+1.0613431255513996e-08j)
36.78037191111112;(-4.990117566237099e-08+9.871910109409368e-09j)
36.8100096;(-4.658560949825934e-08+9.163462840516634e-09j)
36.83964728888889;(-4.3261145724321824e-08+8.496409649142635e-09j)
36.86928497777779;(-3.9911615829885685e-08+7.910352868258838e-09j)
36.898922666666664;(-3.639798524112765e-08+7.367477917140359e-09j)
36.92856035555556;(-3.283169104705826e-08+6.766637708241328e-09j)
36.95819804444445;(-2.935336203929416e-08+6.0915513936897155e-09j)
36.987835733333334;(-2.594780702237018e-08+5.344283607139589e-09j)
37.017473422222224;(-2.2571213321592823e-08+4.60692538650887e-09j)
37.04711111111112;(-1.91567882110077e-08+3.918775772757012e-09j)
37.0767488;(-1.564567344730111e-08+3.230473100338906e-09j)
37.106386488888894;(-1.2091777312297883e-08+2.593134418700694e-09j)
37.136024177777784;(-8.565370255788798e-09+1.9817018376251606e-09j)
37.16566186666667;(-4.994500639454759e-09+1.3155617775477555e-09j)
37.19529955555556;(-1.3983254260010234e-09+5.934005872831987e-10j)
37.224937244444455;(2.1253553190805218e-09-1.5766805377874217e-10j)
37.25457493333333;(5.67314163711597e-09-9.361464186812196e-10j)
37.28421262222223;(9.238303307611144e-09-1.7304205976325461e-09j)
37.31385031111112;(1.2752793653676612e-08-2.5527562895761853e-09j)
37.343488;(1.632974495661361e-08-3.376469448096049e-09j)
37.37312568888889;(1.9854511238961316e-08-4.163142839323904e-09j)
37.40276337777779;(2.327551148451402e-08-4.926308519980385e-09j)
37.432401066666664;(2.6680812591114458e-08-5.667673659258257e-09j)
37.46203875555556;(3.0064889521715127e-08-6.390616296316825e-09j)
37.49167644444445;(3.335882785751778e-08-7.1106195559313146e-09j)
37.521314133333334;(3.66832881305147e-08-7.849985228186296e-09j)
37.550951822222224;(4.000488064179981e-08-8.547944108980361e-09j)
37.58058951111112;(4.329766710672493e-08-9.201040155740827e-09j)
37.6102272;(4.656606743208804e-08-9.862437424024883e-09j)
37.639864888888894;(4.9769832593626757e-08-1.0500398413209816e-08j)
37.669502577777784;(5.2841499711651784e-08-1.1103245705213045e-08j)
37.69914026666667;(5.58791185239978e-08-1.1724989539076871e-08j)
37.72877795555556;(5.885798885058895e-08-1.2314113696706696e-08j)
37.758415644444455;(6.173056386435136e-08-1.28738531700573e-08j)
37.78805333333333;(6.457338241851077e-08-1.3440676827422778e-08j)
37.81769102222223;(6.736719842992666e-08-1.4029078255788663e-08j)
37.84732871111112;(7.008497726676283e-08-1.463975991581542e-08j)
